id,icao_code,name,latitude,longitude
6149,SKPI,Pitalito Airport,1.85777,-76.0857
6151,SKPP,Guillermo León Valencia Airport,2.4544,-76.6093
6152,SKPQ,German Olano Air Base,5.48361,-74.6574
6154,SKPS,Antonio Nariño Airport,1.39625,-77.2915
6155,SKPV,El Embrujo Airport,13.357461,-81.357977
6156,SKPZ,Paz De Ariporo Airport,5.87615,-71.8866
6157,SKQU,Mariquita Airport,5.21256,-74.8836
6158,SKRG,Jose Maria Córdova International Airport,6.16454,-75.4231
6159,SKRH,Almirante Padilla Airport,11.5262,-72.926
6160,SKSJ,Jorge E. Gonzalez Torres Airport,2.57969,-72.6394
6161,SKSM,Simón Bolívar International Airport,11.1196,-74.2306
6163,SKSP,Gustavo Rojas Pinilla International Airport,12.5836,-81.7112
6164,SKSV,Eduardo Falla Solano Airport,2.15217,-74.7663
6167,SKTJ,Tunja Airport,5.54138,-73.3445
6168,SKTM,Gustavo Vargas Airport,6.45108,-71.7603
6169,SKTQ,Captain Ernesto Esguerra Cubides Air Base,0.7459,-75.234
6170,SKUA,Marandúa Air Base,5.52448,-68.6856
6171,SKUC,Santiago Perez Airport,7.06888,-70.7369
6172,SKUI,El Caraño Airport,5.69076,-76.6412
6173,SKUL,Heriberto Gíl Martínez Airport,4.08836,-76.2351
6176,SKVP,Alfonso López Pumarejo Airport,10.435,-73.2495
6177,SKVV,Vanguardia Airport,4.16787,-73.6138
6178,SKYP,El Alcaravan - Yopal Airport,5.31911,-72.384
333229,SLAL,Alcantarí Airport,-19.246835,-65.149611
6179,SLBJ,Bermejo Airport,-22.77330017,-64.31289673
6180,SLCB,Jorge Wilsterman International Airport,-17.42110062,-66.17710114
6182,SLCO,Capitán Aníbal Arab Airport,-11.04039955,-68.78299713
6183,SLET,El Trompillo Airport,-17.81159973,-63.17150116
512154,SLGM,Guayaramerín Airport,-10.88856,-65.380955
6184,SLLP,El Alto International Airport,-16.51329994,-68.19229889
6185,SLOR,Juan Mendoza Airport,-17.962601,-67.076202
6186,SLPO,Capitan Nicolas Rojas Airport,-19.543331,-65.723734
6187,SLPS,Capitán Av. Salvador Ogaya G. airport,-18.975301,-57.820599
30334,SLRI,Capitán Av. Selin Zeitun Lopez Airport,-11.009355,-66.075468
6188,SLSA,Santa Ana Del Yacuma Airport,-13.76220036,-65.43520355
6189,SLSU,Juana Azurduy De Padilla Airport,-19.007099,-65.288696
345118,SLSV,San Ignacio de Velasco Airport,-16.401239,-61.0452
6190,SLTJ,Capitan Oriel Lea Plaza Airport,-21.5557,-64.701302
6191,SLTR,Teniente Av. Jorge Henrich Arauz Airport,-14.81869984,-64.91799927
6192,SLVM,Teniente Coronel Rafael Pabón Airport,-21.25519943,-63.4056015
6193,SLVR,Viru Viru International Airport,-17.6448,-63.135399
6194,SLYA,Yacuiba Airport,-21.96089935,-63.65169907
6195,SMJP,Johan Adolf Pengel International Airport,5.45283,-55.187801
507771,SN6L,Dr. Luciano de Arruda Coelho Regional Airport,-3.614488,-40.231426
340053,SNCP,Planalto Serrano Regional Airport,-27.634128,-50.358253
346,SNLN,Linhares Municipal Airport,-19.355202,-40.07128
6198,SOCA,Cayenne – Félix Eboué Airport,4.819964,-52.361326
6199,SOOG,Saint-Georges-de-l'Oyapock Airport,3.8976,-51.8041
6202,SPAY,Teniente General Gerardo Pérez Pinedo Airport,-10.7291,-73.766502
6203,SPBC,Caballococha Airport,-3.916860104,-70.5082016
6204,SPBR,Iberia Airport,-11.4116,-69.488701
6205,SPCL,Cap FAP David Abenzur Rengifo International Airport,-8.377940178,-74.57430267
6208,SPEO,FAP Lieutenant Jaime Andres de Montreuil Morales Airport,-9.14961,-78.523804
6213,SPHI,Air Force Captain Jose A Quinones Gonzales International Airport,-6.78748,-79.828102
6214,SPHO,Air Force Colonel Alfredo Mendivil Duarte Airport,-13.1548,-74.204399
6216,SPHZ,Comandante FAP German Arias Graziani Airport,-9.347439766,-77.5983963
6217,SPIM,Jorge Chávez International Airport,-12.0219,-77.114305
6218,SPJA,Juan Simons Vela Airport,-6.06786,-77.160004
6219,SPJE,Shumba Airport,-5.59248,-78.774002
6220,SPJI,Juanjui Airport,-7.1691,-76.7286
6221,SPJJ,Francisco Carle Airport,-11.78310013,-75.4733963
6222,SPJL,Inca Manco Capac International Airport,-15.46710014,-70.15820313
6223,SPJR,Mayor General FAP Armando Revoredo Iglesias Airport,-7.13918,-78.489403
6224,SPLO,General Jorge Fernandez Maldon Airport,-17.695,-71.344002
6226,SPME,Captain Pedro Canga Rodríguez International Airport,-3.552074,-80.381086
6228,SPMS,Moises Benzaquen Rengifo Airport,-5.89377,-76.118202
6229,SPNC,Alferez Fap David Figueroa Fernandini Airport,-9.878809929,-76.20480347
6231,SPPY,Chachapoyas Airport,-6.201911,-77.856195
6232,SPQT,Coronel FAP Francisco Secada Vignetta International Airport,-3.78474,-73.3088
6233,SPQU,Rodríguez Ballón International Airport,-16.34110069,-71.58309937
6235,SPRU,Capitan FAP Carlos Martinez De Pinillos International Airport,-8.081410408,-79.1088028
6236,SPSO,Captain Renán Elías Olivera International Airport,-13.7449,-76.220299
6237,SPST,Cadete FAP Guillermo Del Castillo Paredes Airport,-6.508739948,-76.37319946
6238,SPTN,Coronel FAP Carlos Ciriani Santa Rosa International Airport,-18.05330086,-70.27580261
6239,SPTU,Padre Aldamiz International Airport,-12.61359978,-69.22859955
6240,SPUR,Capitán FAP Guillermo Concha Iberico International Airport,-5.205749989,-80.61640167
6241,SPYL,Captain Victor Montes Arias International Airport,-4.57664,-81.254097
6242,SPZA,Maria Reiche Neuman Airport,-14.854,-74.961502
6243,SPZO,Alejandro Velasco Astete International Airport,-13.53569984,-71.938797
6244,SUAA,Ángel S. Adami International Airport,-34.7892,-56.264702
6245,SUDU,Santa Bernardina International Airport,-33.358898,-56.499199
6246,SULS,Capitan Corbeta CA Curbelo International Airport,-34.855099,-55.094299
6247,SUMU,Carrasco General Cesáreo L. Berisso International Airport,-34.835647,-56.026497
30253,SUPU,Tydeo Larre Borges Airport,-32.3633,-58.061901
6248,SUSO,Nueva Hesperides International Airport,-31.438499,-57.985298
6249,SVAC,Oswaldo Guevara Mujica Airport,9.553375,-69.237869
6251,SVAN,Anaco Airport,9.430225,-64.470726
6255,SVBC,General José Antonio Anzoategui International Airport,10.111111,-64.692222
6256,SVBI,Barinas Airport,8.615,-70.214167
6258,SVBL,El Libertador Airbase,10.183375,-67.55732
6259,SVBM,Barquisimeto International Airport,10.042747,-69.35862
6261,SVBS,Escuela Mariscal Sucre Airport,10.249978,-67.649422
6262,SVCB,General Tomas de Heres Airport,8.122161,-63.536957
6263,SVCD,Caicara del Orinoco Airport,7.62551,-66.162804
6267,SVCL,Calabozo Airport,8.924656,-67.417091
6268,SVCN,Canaima Airport,6.231989,-62.85485
6270,SVCP,General Francisco Bermúdez Airport,10.660014,-63.261681
6271,SVCR,José Leonardo Chirinos Airport,11.414944,-69.680901
6272,SVCS,Caracas Óscar Machado Zuloaga International Airport,10.286874,-66.815847
6273,SVCU,Cumaná (Antonio José de Sucre) Airport,10.450333,-64.13047
6277,SVED,El Dorado Airport,6.71573,-61.638786
6281,SVEZ,Elorza Airport,7.059677,-69.4967
6282,SVFM,Generalissimo Francisco de Miranda Air Base,10.485033,-66.843513
6285,SVGD,Guasdualito Airport,7.210834,-70.756386
6286,SVGI,Guiria Airport,10.57407761,-62.31266785
6287,SVGU,Guanare Airport,9.026944,-69.75515
6292,SVJC,Josefa Camejo International Airport,11.780775,-70.151497
6293,SVJM,San Juan de Los Morros Airport,9.906953,-67.379639
6294,SVLF,La Fria Airport,8.239167,-72.271027
6297,SVMC,La Chinita International Airport,10.55820847,-71.7278595
6298,SVMD,Alberto Carnevalli Airport,8.582078,-71.161041
6299,SVMG,Del Caribe Santiago Mariño International Airport,10.91260338,-63.96659851
6300,SVMI,Maiquetía Simón Bolívar International Airport,10.601194,-66.991222
6301,SVMP,Metropolitano International Airport,10.133169,-66.787827
6302,SVMT,José Tadeo Monagas International Airport,9.749023,-63.153348
6309,SVPA,Cacique Aramare Airport,5.61999,-67.606102
6310,SVPC,General Bartolome Salom International Airport,10.4805,-68.072998
6312,SVPM,Paramillo Airport,7.80132,-72.202904
6315,SVPR,General Manuel Carlos Piar International Airport,8.28853,-62.760399
6316,SVPT,Palmarito Airport,7.575479,-70.174435
6321,SVSA,San Antonio Del Tachira Airport,7.84083,-72.439697
6323,SVSE,Santa Elena de Uairen Airport,4.554699,-61.145234
6325,SVSO,Mayor Buenaventura Vivas International Airport,7.56538,-72.035103
6326,SVSP,Sub Teniente Nestor Arias Airport,10.2787,-68.755203
6327,SVSR,San Fernando de Apure Las Flecheras National Airport,7.88332,-67.444
6328,SVST,San Tomé Airport,8.945146561,-64.1510849
6329,SVSZ,Miguel Urdaneta Fernández Airport,8.97455,-71.943253
6330,SVTC,Tucupita Airport,9.088994,-62.094173
6332,SVTM,Tumeremo Airport,7.24938,-61.52893
6334,SVVA,Arturo Michelena International Airport,10.14973259,-67.92839813
6335,SVVG,Juan Pablo Pérez Alfonso Airport,8.624139,-71.672668
6336,SVVL,Dr. Antonio Nicolás Briceño Airport,9.340478,-70.584061
6337,SVVP,Valle de La Pascua Airport,9.222027779,-65.99358368
538,SWGN,Araguaína Airport,-7.22787,-48.240501
6356,SYCJ,Cheddi Jagan International Airport,6.49855,-58.254101
41513,SYGO,Eugene F. Correia International Airport,6.80628,-58.1059
43226,SYKA,Kaieteur International Airport,5.177349,-59.48898
6358,SYLT,Lethem Airport,3.37276,-59.789398
6359,TAPA,V C Bird International Airport,17.1367,-61.792702
35328,TAPH,Codrington Airport,17.635799,-61.828602
6360,TBPB,Grantley Adams International Airport,13.0746,-59.4925
6361,TDCF,Canefield Airport,15.336693,-61.392108
6362,TDPD,Douglas-Charles Airport,15.547,-61.299999
6363,TFFF,Martinique Aimé Césaire International Airport,14.591,-61.003201
6364,TFFG,Grand Case-l'Espérance Airport,18.100057,-63.047444
32249,TFFJ,Saint Barthélemy - Gustaf III Airport,17.9044,-62.843601
6365,TFFM,Marie-Galante Airport,15.868925,-61.270087
6366,TFFR,Guadeloupe - Maryse Condé International Airport,16.265301,-61.531799
6367,TGPY,Maurice Bishop International Airport,12.0042,-61.786201
6369,TIST,Cyril E. King Airport,18.337091,-64.977251
6370,TISX,Henry E Rohlsen Airport,17.701413,-64.802608
6378,TJAB,Antonio Nery Juarbe Pol Airport,18.45085,-66.675768
6379,TJBQ,Rafael Hernández International Airport,18.4949,-67.129402
42320,TJCP,Benjamin Rivera Noriega Airport,18.312954,-65.303893
6381,TJIG,Fernando Luis Ribas Dominicci Airport,18.45680046,-66.09809875
6382,TJMZ,Eugenio Maria De Hostos Airport,18.25569916,-67.14849854
6383,TJPS,Mercedita Airport,18.00830078,-66.56300354
42321,TJRV,José Aponte de la Torre Airport,18.2453,-65.643402
6384,TJSJ,Luis Munoz Marin International Airport,18.4394,-66.001801
6385,TJVQ,Antonio Rivera Rodriguez Airport,18.1348,-65.493599
6386,TKPK,Robert L. Bradshaw International Airport,17.31119919,-62.71870041
6387,TKPN,Vance W. Amory International Airport,17.20569992,-62.58990097
6388,TLPC,George F. L. Charles Airport,14.0202,-60.992901
6389,TLPL,Hewanorra International Airport,13.7332,-60.952599
6402,TNCA,Queen Beatrix International Airport,12.5014,-70.015198
6403,TNCB,Flamingo International Airport,12.131,-68.268501
6404,TNCC,Hato International Airport,12.1889,-68.959801
6405,TNCE,F. D. Roosevelt Airport,17.4965,-62.979401
6406,TNCM,Princess Juliana International Airport,18.041,-63.108898
32245,TNCS,Juancho E. Yrausquin Airport,17.645351,-63.220571
6407,TQPF,Clayton J Lloyd International Airport,18.204773,-63.05383
43074,TRPG,John A. Osborne Airport,16.791401,-62.193298
6409,TTCP,A.N.R. Robinson International Airport,11.1497,-60.832199
6410,TTPP,Piarco International Airport,10.5954,-61.3372
6411,TUPJ,Terrance B. Lettsome International Airport,18.445492,-64.541707
322383,TVSA,Argyle International Airport,13.156695,-61.149945
6412,TVSB,J F Mitchell Airport,12.9884,-61.262001
6413,TVSC,Canouan Airport,12.699,-61.3424
6414,TVSM,Mustique Airport,12.8879,-61.180199
32542,TVSU,Union Island International Airport,12.600135,-61.411945
6416,TXKF,L.F. Wade International Airport,32.363998,-64.678703
3549,UA30,Batken Airport,40.042899,70.83784
6421,UAAA,Almaty International Airport,43.354267,77.042828
6422,UAAH,Balkhash Airport,46.894246,75.004533
41868,UAAT,Taldykorgan Airport,45.12255,78.442758
6423,UACC,Nursultan Nazarbayev International Airport,51.027035,71.467094
31768,UACK,Kokshetau Airport,53.329102,69.594597
32495,UACP,Petropavl Airport,54.774702,69.183273
6424,UADD,Taraz Airport,42.85359955,71.3035965
6426,UAFM,Manas International Airport,43.061298,74.4776
6427,UAFO,Osh Airport,40.609001,72.793297
6428,UAFW,Kant Air Base,42.85319901,74.84649658
6429,UAII,Shymkent Airport,42.36420059,69.47889709
337747,UAIT,Hazrat Sultan International Airport,43.313126,68.549881
6430,UAKD,Zhezkazgan National Airport,47.708953,67.738094
6431,UAKK,Sary-Arka Airport,49.670799,73.334396
44336,UAOL,Baikonur Krayniy Airport,45.621994,63.210773
44335,UAON,Yubileyniy Airfield,46.052421,63.249185
6432,UARR,Uralsk Airport,51.1507988,51.54309845
32501,UASA,Ayaguz Airport,47.919218,80.452194
41886,UASB,Ekibastuz Airport,51.5909996,75.21499634
6433,UASK,Ust-Kamenogorsk Airport,50.036571,82.493477
6434,UASP,Pavlodar Airport,52.19499969,77.07389832
6435,UASS,Semey Airport,50.351295,80.234398
6436,UATE,Aktau Airport,43.860093,51.09086
6437,UATG,Atyrau International Airport,47.122559,51.819321
44391,UATR,Shalkar Airport,47.904999,59.619999
6438,UATT,Aktobe Airport,50.2458,57.206699
6439,UAUU,Kostanay West Airport,53.20690155,63.5503006
73,UB12,Nasosnaya Air Base,40.591599,49.5574
74,UB13,Khojaly Airport,39.901402,46.786999
75,UB14,Kyurdamir Air Base,40.27360153,48.16360092
77,UB18,Baku Kala Air Base,40.408409,50.200287
6440,UBBB,Heydar Aliyev International Airport,40.46749878,50.04669952
6441,UBBG,Ganja International Airport,40.738935,46.320067
6442,UBBN,Nakhchivan Airport,39.18880081,45.45840073
300740,UBBQ,Gabala International Airport,40.808617,47.725389
43883,UBBY,Zaqatala International Airport,41.557823,46.669464
6425,UCFL,Issyk-Kul International Airport,42.585584,76.701181
6444,UDSG,Shirak International Airport,40.750401,43.859299
6445,UDYE,Erebuni Airport,40.12210083,44.46500015
6446,UDYZ,Zvartnots International Airport,40.14730072,44.39590073
6447,UEEE,Yakutsk Airport,62.09329987,129.7709961
5751,UELL,Chulman Airport,56.91389847,124.9140015
32509,UEMA,Moma Airport,66.450861,143.261551
42979,UEMM,Magan Airport,62.103484,129.545288
32510,UEMO,Olyokminsk Airport,60.401833,120.476094
44662,UEMT,Ust-Nera Airport,64.550003,143.115005
42978,UENK,Kyzyl-Syr Airport,63.88499832,122.7770004
43006,UENW,Vilyuisk Airport,63.756668,121.693336
43663,UERA,Aykhal Airport,65.959198,111.546501
32512,UERL,Lensk Airport,60.72060013,114.8259964
6448,UERP,Polyarny Airport,66.400398,112.029999
6449,UERR,Mirny Airport,62.53469849,114.0390015
44870,UERS,Saskylakh Airport,71.927902,114.080002
43667,UESG,Belaya Gora Airport,68.556227,146.22784
316761,UESK,Srednekolymsk Airport,67.4805,153.7364
32514,UESO,Chokurdakh Airport,70.6231,147.901993
30870,UESS,Cherskiy Airport,68.74060059,161.3379974
6450,UEST,Tiksi Airport,71.6977005,128.9029999
42980,UESU,Zyryanka Airport,65.7485,150.8889
43684,UEVV,Zhigansk Airport,66.79650116,123.3610001
3086,UG0U,Gudauta Air Base,43.104,40.5793
78,UG11,Dollyar Air Base,40.8876,45.957001
3085,UG22,Tbilisi Marneuli Air Base,41.459202,44.783199
3087,UG24,Tbilisi Soganlug Air Base,41.64920044,44.93640137
3090,UG27,Vaziani Air Base,41.627998,45.0308
3091,UG28,Bolshiye Shiraki Air Base,41.37950134,46.36729813
506946,UGAM,Ambrolauri Airport,42.52687,43.13538
6451,UGKO,David the Builder Kutaisi International Airport,42.176768,42.482393
6452,UGSB,Batumi International Airport,41.610298,41.599701
3092,UGSS,Sukhumi Babushara /  Vladislav Ardzinba International Airport,42.8582,41.128101
6453,UGTB,Tbilisi International Airport,41.669201,44.9547
6454,UHBB,Ignatyevo Airport,50.42539978,127.4120026
6455,UHHH,Khabarovsk Novy Airport,48.528338,135.188588
32517,UHKD,Dzemgi Airport,50.605598,137.080994
43011,UHKG,Kamenny Ruchey Naval Air Base,49.235703,140.1931
31790,UHKK,Komsomolsk-on-Amur Airport,50.4090004,136.9340057
43866,UHKM,Sovetskaya Gavan (Maygatka) Airport,48.925067,140.035348
6456,UHMA,Ugolny Yuri Ryktheu Airport,64.734902,177.740997
6457,UHMD,Provideniya Bay Airport,64.37809753,-173.2429962
44659,UHMF,Omsukchan Airport,62.457001,155.744995
42960,UHMG,Chaybukha Airport,61.834999,160.548004
44473,UHMK,Keperveem Airport,67.845001,166.139999
6458,UHMM,Sokol Airport,59.9109993,150.7200012
6459,UHMP,Pevek Airport,69.783302,170.597
42963,UHMS,Seymchan Airport,62.92078,152.422775
42961,UHMT,Magadan-13 Airport,59.62329865,150.9219971
42962,UHMW,Severo-Evensk Airport,61.921786,159.229059
44611,UHNN,Nikolayevsk-na-Amure Airport,53.154999,140.649994
35177,UHOO,Okhotsk Airport,59.410065,143.056503
42938,UHPL,Palana Airport,59.082064,159.891577
6460,UHPP,Yelizovo Airport,53.16764,158.451863
6461,UHSS,Yuzhno-Sakhalinsk Airport,46.885461,142.717466
6462,UHWW,Vladivostok International Airport,43.396256,132.148155
6463,UIAA,Chita-Kadala International Airport,52.026299,113.306
42997,UIAE,Krasnokamensk Airport,50.033108,118.061142
6464,UIBB,Bratsk Airport,56.37060165,101.697998
42931,UIBV,Zheleznogorsk Airport,56.487701,104.106003
6465,UIII,Irkutsk International Airport,52.268002,104.389
42930,UITT,Ust-Kut Airport,56.856701,105.730003
6466,UIUU,Baikal International Airport,51.808614,107.439652
6467,UKBB,Boryspil International Airport,50.345001,30.894699
6469,UKCM,Mariupol International Airport,47.0760994,37.44960022
31019,UKDB,Berdyansk Airport,46.814999,36.758099
6471,UKDD,Dnipro International Airport,48.357201,35.100601
6472,UKDE,Zaporizhzhia International Airport,47.86700058,35.31570053
6473,UKDR,Kryvyi Rih International Airport,48.04330063,33.20999908
44293,UKFB,Sevastopol International Airport / Belbek Air Base,44.691822,33.57462
6474,UKFF,Simferopol International Airport,45.0522,33.975101
44291,UKFG,Gvardeyskoye (Hvardiiske) Air Base,45.116192,33.976625
44296,UKFI,Saky Air Base,45.090611,33.598536
43680,UKFY,Dzhankoy Air Base,45.700901,34.4189
6476,UKHH,Kharkiv International Airport,49.926943,36.290814
6477,UKKE,Cherkasy International Airport,49.4156,31.9953
6478,UKKK,Ihor Sikorsky Kyiv International Airport (Zhuliany),50.40194,30.45194
6479,UKKM,Hostomel Airport,50.6035,30.1919
44432,UKKO,Ozerne Air Base,50.158298,28.7383
6420,UKLH,Khmelnytskyi Airport,49.359699,26.933399
6480,UKLI,Ivano-Frankivsk International Airport,48.88420105,24.68610001
6481,UKLL,Lviv International Airport,49.8125,23.9561
6482,UKLN,Chernivtsi International Airport,48.25930023,25.98080063
6483,UKLR,Rivne International Airport,50.60710144,26.14159966
6485,UKLU,Uzhhorod International Airport,48.6343,22.263399
32534,UKOH,Kherson International Airport,46.6758,32.506401
6486,UKON,Mykolaiv International Airport,47.057899,31.9198
6487,UKOO,Odessa International Airport,46.4268,30.6765
30535,UKWW,Vinnytsia/Gavyryshivka International Airport,49.242531,28.613778
6488,ULAA,Talagi Airport,64.60030365,40.71670151
35124,ULAH,Vaskovo Airport,64.441704,40.4217
32040,ULAM,Naryan Mar Airport,67.639999,53.121899
30643,ULDD,Amderma Airport,69.76329803,61.5564003
31780,ULKK,Kotlas Airport,61.2358017,46.69749832
6489,ULLI,Pulkovo Airport,59.800301,30.262501
34932,ULLP,Pushkin Airport,59.685001,30.338301
6490,ULMM,Murmansk Airport,68.78170013,32.75080109
6491,ULOO,Pskov Airport,57.78390121,28.39559937
6492,ULPB,Petrozavodsk Airport,61.8852005,34.15470123
43334,ULPP,Peski Airfield,61.831944,34.295555
30819,ULWC,Cherepovets Airport,59.27360153,38.01580048
42994,ULWU,Velikiy Ustyug Airport,60.7883,46.259998
32571,ULWW,Vologda Airport,59.282501,39.944401
6495,UMBB,Brest Airport,52.108299,23.8981
6496,UMGG,Gomel Airport,52.52700043,31.01670074
6497,UMII,Vitebsk Vostochny Airport,55.12649918,30.34959984
6498,UMKK,Khrabrovo Airport,54.88999939,20.59259987
44338,UMMA,Baranavichi Air Base,53.099998,26.049999
6499,UMMG,Hrodna Airport,53.602001,24.053801
6501,UMMS,Minsk National Airport,53.888071,28.039964
44375,UMNB,Babruisk Air Base,53.105,29.205
6502,UMOO,Mogilev Airport,53.95489883,30.0951004
6503,UNAA,Abakan International Airport,53.740002,91.385002
6504,UNBB,Barnaul Airport,53.36380005,83.53849792
42913,UNBG,Gorno-Altaysk Airport,51.969204,85.836539
6505,UNEE,Kemerovo Airport,55.27009964,86.10720062
42951,UNIB,Baykit Airport,61.676701,96.355003
30995,UNII,Yeniseysk Airport,58.474201,92.112503
42955,UNIP,Podkamennaya Tunguska Airport,61.589699,89.994003
42956,UNIS,Severo-Yeniseysk Airport,60.373299,93.011703
32544,UNIW,Vanavara Airport,60.356229,102.309641
6506,UNKL,Krasnoyarsk International Airport,56.173077,92.492437
44425,UNKM,Krasnoyarsk Cheremshanka Airport,56.177584,92.545881
30616,UNKS,Achinsk Airport,56.269185,90.57511
31793,UNKY,Kyzyl Airport,51.669399,94.400597
42974,UNNE,Yeltsovka Airport,55.0924,83.004501
6507,UNNT,Novosibirsk Tolmachevo Airport,55.019756,82.618675
6508,UNOO,Omsk Central Airport,54.96699905,73.3105011
44356,UNOS,Omsk Severny Airport,54.974998,73.555
32546,UNSS,Strezhevoy Airport,60.7094,77.660004
32468,UNTT,Bogashevo Airport,56.38029861,85.20829773
32045,UNWW,Spichenkovo Airport,53.811401,86.877197
42953,UODD,Dikson Airport,73.517807,80.379669
35041,UODN,Nagurskoye,80.803207,47.663586
6509,UOHH,Khatanga Airport,71.97810364,102.4909973
42958,UOIG,Svetlogorsk Airport,66.839996,88.403336
31660,UOII,Igarka Airport,67.437202,86.621902
6510,UOOO,Norilsk-Alykel Airport,69.31109619,87.3321991
6511,URKA,Anapa Vityazevo Airport,45.002102,37.347301
31522,URKG,Gelendzhik Airport,44.58209263,38.01248074
6512,URKK,Krasnodar Pashkovsky International Airport,45.034698,39.170502
42924,URMG,Grozny Airport,43.388106,45.699772
6513,URML,Makhachkala Uytash International Airport,42.816799,47.652302
6514,URMM,Mineralnyye Vody Airport,44.22510147,43.08190155
6515,URMN,Nalchik Airport,43.51290131,43.63660049
6516,URMO,Vladikavkaz Beslan International Airport,43.205101,44.606602
43689,URMS,Magas Airport,43.323268,45.012568
6517,URMT,Stavropol Shpakovskoye Airport,45.10919952,42.1128006
42954,UROD,Dudinka Airport,69.375,86.15667
326363,URRP,Platov International Airport,47.493888,39.924722
44865,URRT,Taganrog Yuzhny Airport,47.1983333,38.8491667
6519,URSS,Sochi International Airport,43.449902,39.9566
6520,URWA,Astrakhan Narimanovo Boris M. Kustodiev International Airport,46.282843,48.010511
6521,URWI,Elista Airport,46.37390137,44.33089828
6522,URWW,Volgograd International Airport,48.78250122,44.34550095
26370,USCC,Chelyabinsk Balandino Airport,55.305801,61.5033
26371,USCM,Magnitogorsk International Airport,53.39310074,58.75569916
327554,USDA,Sabetta International Airport,71.219167,72.052222
343470,USDB,Bovanenkovo Airport,70.315278,68.333611
26372,USDD,Salekhard Airport,66.59079742,66.61100006
43693,USHB,Berezovo Airport,63.92100143,65.03050232
26373,USHH,Khanty Mansiysk Airport,61.0285,69.086098
42944,USHN,Nyagan Airport,62.110001,65.614998
43692,USHQ,Beloyarskiy Airport,63.686901,66.698601
32554,USHS,Sovetskiy Airport,61.32662201,63.60191345
32548,USHU,Uray Airport,60.103298,64.826698
31670,USII,Izhevsk Airport,56.8280983,53.45750046
42945,USKK,Pobedilovo Airport,58.503883,49.347831
35175,USMM,Nadym Airport,65.48090363,72.69889832
32057,USMU,Novy Urengoy Airport,66.06939697,76.52030182
26374,USNN,Nizhnevartovsk Airport,60.949299,76.483597
26375,USPP,Perm International Airport,57.914501,56.021198
26376,USRK,Kogalym International Airport,62.19039917,74.53379822
42943,USRN,Nefteyugansk Airport,61.108299,72.650002
35176,USRO,Noyabrsk Airport,63.18330002,75.26999664
26377,USRR,Surgut Airport,61.34370041,73.40180206
42985,USSK,Uktus Airport,56.701698,60.790001
26378,USSS,Koltsovo Airport,56.74309921,60.80270004
342469,USTJ,Remezov Airport,58.058427,68.348801
26379,USTR,Roshchino International Airport,57.16833,65.31611
31773,USUU,Kurgan Airport,55.4753,65.415604
6392,UT1G,Ashgabat Bezmein Air Base,38.012001,58.195
26380,UTAA,Ashgabat International Airport,37.986801,58.361
26381,UTAK,Turkmenbashi International Airport,40.063301,53.007198
26382,UTAM,Mary International Airport,37.62353,61.895668
26383,UTAT,Daşoguz Airport,41.759853,59.836149
26384,UTAV,Türkmenabat International Airport,38.930662,63.563982
26385,UTDD,Dushanbe International Airport,38.543746,68.822977
6377,UTDK,Kulob Airport,37.98809814,69.80500031
26386,UTDL,Khujand Airport,40.215401,69.694702
32556,UTDT,Qurghonteppa International Airport,37.86640167,68.86470032
30672,UTKA,Andizhan Airport,40.727699,72.293999
31118,UTKF,Fergana International Airport,40.358799,71.745003
32013,UTNN,Nukus Airport,42.4884,59.623299
26387,UTNU,Urgench Airport,41.58430099,60.64170074
32561,UTSA,Navoi Airport,40.117199,65.170799
26388,UTSB,Bukhara International Airport,39.775002,64.483299
26390,UTSS,Samarkand Airport,39.70050049,66.9838028
26391,UTST,Termez Airport,37.287261,67.311869
41687,UTTP,Tashkent East Airport,41.312889,69.395535
26392,UTTT,Tashkent International Airport,41.2579,69.281197
598248,UTTZ,Zomin Airport,40.01402,68.41103
31761,UUBA,Kostroma Sokerkino Airport,57.796902,41.019402
42934,UUBC,Grabtsevo Airport,54.54999924,36.3666687
31690,UUBI,Ivanovo South Airport,56.93939972,40.94079971
32241,UUBK,Staroselye Airport,58.104198,38.929401
26393,UUBP,Bryansk Airport,53.214199,34.176399
42967,UUBW,Zhukovsky International Airport,55.553299,38.150002
26394,UUDD,Domodedovo International Airport,55.408798,37.9063
26396,UUEE,Sheremetyevo International Airport,55.972599,37.4146
26397,UUEM,Migalovo Air Base,56.8246994,35.75770187
34931,UUMO,Ostafyevo International Airport,55.511667,37.507222
42968,UUMT,Tretyakovo Airport,54.904999,39.026669
34969,UUMU,Chkalovskiy Air Base,55.8783,38.061699
26398,UUOB,Belgorod International Airport,50.64379883,36.59009933
26399,UUOK,Kursk East Airport,51.75059891,36.29560089
31846,UUOL,Lipetsk Airport,52.70280075,39.53779984
26400,UUOO,Voronezh International Airport,51.81420135,39.229599
32427,UUOT,Donskoye Airport,52.806099,41.4828
26401,UUWW,Vnukovo International Airport,55.591499,37.261501
32506,UUYH,Ukhta Airport,63.566898,53.804699
42946,UUYI,Inta Airport,66.053372,60.105786
42950,UUYK,Vuktyl Airport,63.823299,57.279999
32154,UUYP,Pechora Airport,65.121101,57.130798
32555,UUYS,Usinsk Airport,66.0047,57.367199
42947,UUYV,Izhma Airport,65.0317,53.970001
32581,UUYW,Vorkuta Airport,67.488602,63.993099
42949,UUYX,Ust-Tsylma Airport,65.437294,52.200336
